temp_heel,press_heel,temp_ball,press_ball,temp_arch,press_arch,temp_toe,press_toe,spo2,heartRate,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,stepCount,batteryLevel,label
35.14136260445577,46.759530188569144,34.32274648574582,34.89131066246972,35.76053376983111,58.94655347021269,33.135683898949864,32.21455441377574,91.72636214479371,120,2.203503194640137,-2.8634917858842615,7.546461726008216,-90.43424424964242,61.598188794463475,101.47116179231216,6,86,0
34.63045156920138,42.73234413341886,32.37469907131237,34.70863212237734,33.0608094707269,29.75958573516334,35.89204221900978,35.723908986670416,94.46707938995894,80,8.203266477185224,0.28129629045584026,5.580784198455355,-2.762372487584677,-77.04125008529012,78.17440006504586,34,83,0
34.58188918362867,27.084427176281956,35.761834337411656,58.157143080103495,35.65945756088179,34.806348010217775,32.06182646611547,57.132742503509014,99.49982228565504,119,-1.3573866970340076,2.331149384710824,12.936713505038952,-27.371337008430498,-74.08372953691824,-41.03722541084974,24,73,0
34.78411918669989,42.8024468035746,32.38870597508308,44.60028906796679,35.960215400417056,25.60336060946096,34.073318609454944,55.094922877118215,95.45523611492902,102,1.349322115466201,5.336773031657883,7.799169875130463,-135.34546050002425,52.54378649311839,-114.87206554992255,59,26,0
34.0060651787488,51.931807158671006,34.59985572311106,48.07867509030814,40.0160784058856,93.12610669898928,33.35198062740614,35.02331810559776,87.32562425091616,121,2.0587805711235405,-4.838147613568955,8.3842044026317,87.11604775738928,5.142401527637022,-86.21958223434449,52,79,1
32.863284109987376,44.915619032760006,32.341389859975074,22.06726884674431,34.12541852627259,41.62540486440426,34.54971960599283,49.04365334890646,92.74450522451792,89,-0.3215834254833782,-1.4586518572593723,14.578945382778395,-34.715327920804135,-58.61537610430754,-46.262153117131,61,42,0
33.71325789976043,47.53999603061466,32.232774382033774,56.60854910505922,33.76940891892442,29.59149436629613,32.37549316032516,27.314639884292294,94.57405890765025,120,1.1318887963812276,4.95405295943847,5.81950470159231,147.49726382014768,-58.45931225837228,-102.3935786610504,100,76,0
33.36751866686561,23.671962632537674,32.37662795307424,32.45653237565177,35.918042114486035,27.013210795573542,32.068644407327,50.53457692015644,90.19456481634101,82,-0.9731863427021985,1.5738270018915272,19.36110001421891,6.733081680633673,77.8106293519033,123.55798709662338,79,21,0
32.10604524216649,43.43102325093853,35.76092096569983,43.01896711503516,33.55267970482609,45.73152873769413,33.83301156196607,41.8246715726374,90.79153956701161,92,-3.434845560214205,1.773948350783945,7.150764024561401,-55.95024387171857,-33.48071049683459,-8.91350212652728,113,54,0
33.34621685955491,46.22890541522969,33.54158648386226,47.26454675891159,33.36249827785696,30.427781129436124,33.98414981717362,47.71561434767757,99.04972227783561,95,1.345946022156015,-0.23619505100342103,3.1497168365512724,111.16530708919713,149.63391182524137,135.04136258951317,98,55,0
39.60298242059169,99.8624476273231,33.363214161012074,57.23029302414259,35.43365100737205,37.15976109500073,35.00348427116599,50.18171496338729,90.84427129328805,72,-0.7176743936092654,2.5619241332035676,8.986878613134373,-49.04757463267023,152.98541118719766,85.21816660375343,116,88,1
33.172843086792255,33.14658181479664,34.69007382430815,50.0949811775072,38.16761346403205,109.48142227164035,32.364824412194764,39.77681218810326,93.18873655247484,77,0.27021776094498373,0.24819130740143702,9.024746792547694,94.6785856112802,-40.43538190334907,-108.54283875348499,26,85,1
32.3253951225676,23.39350856340768,35.946558314004704,34.97083183024481,33.48256858826756,52.5119826903001,35.78899430953543,59.44004255291483,90.64389378296374,90,-7.018789690930195,-1.0546103958613497,6.741975598279787,66.5566549259609,-57.94670362776795,-150.06229108511545,44,32,0
33.62080834712567,42.858921008200426,34.96389544364267,50.68779412434287,35.29116140750677,49.76846627773192,34.72415770838764,29.500258851698796,92.16572336320341,84,-1.0296037098935038,1.3730293632865167,10.008957993556638,78.68034450867721,37.890191018205165,4.3480462350856905,17,66,0
34.51759455254105,47.829947559384685,33.8181642590711,45.10232320336254,34.3372572476924,56.04632041963956,32.18178552136583,31.238527583689212,98.35395675836375,83,-4.358548377217082,2.352019232742505,9.326828125237691,-108.40463644143458,82.60803232143813,-144.81050599968128,91,60,0
33.03979945141705,38.12963387315324,40.84939973987577,109.0287803355344,33.64482688348875,44.11127528093194,33.08383057006052,25.327405008949988,94.20122793903684,125,-3.695192302529477,0.5687547604817667,13.9987899435582,-35.794241940651055,27.249220103068783,-1.1022364213753515,10,45,1
33.523563426524085,58.79657591258413,35.36847569254284,53.533148188445516,33.87477263917988,36.592780093506605,33.09362828772282,22.255019866037085,97.19351513695116,64,0.015731099154549497,0.14094178129422616,8.44980358556227,49.8279945877999,-85.40963435060755,-11.39035880170348,50,64,0
34.42469853780352,29.14571222013851,34.686802737623424,44.72512961831583,33.43265087213136,24.54230368798516,34.6862927823712,40.812308036151734,92.8024525166799,71,-1.6897758343810891,7.617773373632677,13.99038073631073,-31.192831280782247,91.96984630664659,42.01693701527581,102,57,0
34.46905484838917,59.21850900369512,34.43235139816754,45.465772864891306,34.219262434168904,23.640083642053213,34.90558813060091,41.89785227596446,98.65706917604909,89,2.9446421301902435,0.9921016711917959,9.755845224095191,63.712434375706124,-22.510808524086915,-133.17545569560062,33,25,0
33.970472375971475,33.150064411500324,34.5336034172669,29.605824751127724,32.303453312434655,25.155188876425967,38.540201817047894,107.86005864908316,91.17491821536292,126,1.403338638623129,0.04519314473698422,5.7030056405490335,40.32854877524274,-40.25899885325984,83.62502344060886,41,80,1
32.12721872594066,41.948612368296345,34.13769401493009,34.239659370879444,39.883701168472726,83.27036127795488,33.32039805324062,32.863310587201155,98.10367936160166,122,0.5343852772831935,0.10690637955136767,12.199073667755624,5.520440908722668,61.498199371786306,-62.4274683246172,77,21,1
34.98988375253503,21.467328115623914,33.009747777376084,48.5339834353821,35.5808273507488,40.467097684626644,34.12845394106126,24.286880453591042,92.98925899682534,74,0.8809980708283968,-1.4663094703665975,10.579764407407188,-103.2828856718492,-124.84047315061366,16.53515704008616,12,44,0
39.01234050161575,115.98589588580049,33.99376879571623,23.47681152349695,34.14842616727419,43.47364472083517,34.98175789673732,37.26638184918718,94.11332833440359,118,-4.195702721457423,1.6889077100717125,7.848072292634519,-38.97003070117569,-47.39151393910953,-69.11926157438528,94,43,1
35.5870616985057,23.20934982646569,34.098045558281015,36.41587307958646,35.92951446763443,24.481556086722094,33.59142239618296,58.77881733101476,97.2560810642392,110,1.699020391557067,2.495454528315788,4.561515324016427,209.33599572812744,-34.463391033809344,39.56532817139877,25,87,0
33.70174575446567,40.3044151473782,32.96963892966032,24.59347298956814,34.44248016976653,31.54522212961023,34.32495288569045,26.174508610968093,92.98884148827379,92,-2.2439099694794704,-6.416400944427946,15.791024470528837,158.71937021479476,50.12928540263877,-81.00944567304252,83,84,0
32.555299093768085,20.108435976573187,32.466784256566726,38.92664804207569,34.424407524223355,51.7715779986585,32.426797000453746,54.029098400658185,91.12777439403875,68,-1.5252178646812578,-3.725521550116601,10.350535469263207,28.252609857813255,42.55335137750767,55.708090132198976,59,49,0
35.30053070677119,27.456199471525764,32.94276698426,45.35034254880709,35.63146452185006,32.647863291859785,34.353226703180226,47.31928253668529,95.7067368228299,91,-5.6123757630775675,-1.054540452123926,9.855255137568657,134.1149849820226,26.154189901133012,-17.52804230470914,118,85,0
34.174211444455956,56.25888443858188,34.49695198365597,24.675921628334564,35.759328494453904,45.10832212285671,33.33962245862834,25.57088290653549,94.3010913389277,86,-1.462185071763443,1.2114616760379162,6.5258286881195895,-65.36011514087153,120.78170499676988,32.16275840375377,73,57,0
34.14592540593838,35.15286262227663,33.82800087712671,44.1583148829005,34.00915338985012,41.594425484513465,33.94542992798243,36.35820708341973,85.18304608477067,95,-4.8966542382855565,0.8428929627545977,6.6248437914588445,-41.03314999771324,13.647536286469059,66.84523186799231,71,42,1
33.84802321457653,57.89133358447261,32.61340561246432,43.44919328067189,34.02355471553786,44.45816941738592,32.072440735283365,54.88495635776606,93.47699775383813,127,3.6149119419022444,2.017275056685279,7.910385063137655,-14.677532287717092,-26.34189656446544,-37.622515738355496,89,55,0
32.49865072481307,56.83367530469489,35.479585448248514,40.753522285042884,34.36510174297972,35.96010815480521,32.219046555288124,33.40788966583604,85.06948034506904,100,-0.6300500951252819,-2.8426193618577367,5.132750072385115,-222.770851582568,12.908258070312218,62.037805799113144,58,70,1
38.53410790060926,118.4428126987782,32.6620532697119,21.3551664098638,33.24589268453103,51.219828301843506,33.110348690517675,28.80388856324388,87.2299409162967,122,0.0020973526715242583,0.4747679428601025,7.7673013617988795,11.94292507779821,-62.60349641875841,53.94243749974202,82,81,1
32.82055856192803,27.627508826546663,32.146198671392376,38.88267780439997,34.259364533050466,22.628345577134095,35.10211046678004,38.13155338992111,91.61144120407343,97,-1.0695962698322299,0.7148887863643458,8.096842895672928,-17.721767734777366,-66.29264290702356,73.73077746830779,82,53,0
33.634936684392386,21.015454226413794,32.62461038946476,48.6388891538959,34.635695767640605,21.08383970013934,32.8878886477318,29.242991863522857,85.29565806631547,113,2.4376817890891926,-5.642075307823534,10.229646357492566,78.2634385693006,68.95720680481249,49.87195511330813,87,97,1
34.41278960870792,52.27400595850344,35.850597274219496,57.776389023090935,32.56432739511085,36.25569233094088,33.2959602444272,23.477000598013973,96.03856919794003,78,4.102110764165981,2.874761478457713,10.481784227403704,59.838434724953274,80.40817298397246,-40.59498287263858,66,31,0
35.322618026261,33.807685795251025,39.462293594748544,115.78208907576365,35.44427207989889,28.78042100323835,35.89818906079548,51.19035099152123,96.99782883920973,73,2.609221320685238,3.171374800068926,5.724956842141545,-37.55511307276369,-80.05737263546757,148.31723018495032,25,77,1
35.60228920494554,47.648874304386176,34.732735425781925,52.903355036466955,34.118646714620326,52.602177136098284,33.992363014044024,22.687015996628404,92.46197340969836,86,4.861600335497631,4.711483905783417,6.788726325309889,40.82371116658586,-12.648119205615888,64.52745983309494,91,81,0
34.075670821131354,21.8786386710022,32.66513347502432,49.52134465705482,32.33119467170051,44.12608437865553,40.74654103187574,108.86131444487623,94.15607000511936,113,6.243943970295425,-0.9136609154617724,10.085962420843158,14.32294372391721,48.605349146508686,-121.53439863889416,106,81,1
35.820945250893914,26.18688563532945,34.49333020361996,38.96949234801478,33.377534928176935,34.06160644536875,33.65117420242701,48.197021987558124,91.89522269141696,94,1.4992128603363308,1.597785328111653,6.536657194214715,74.35860058758158,-141.0293543096832,91.53081620931346,43,78,0
35.66925430184897,25.472745236758456,35.80094941528321,37.84023091831823,32.74053171535448,41.67603789513433,35.49178334350563,49.28899545638245,94.88175050066076,129,4.064535517119749,3.0859278909091974,10.234812244343543,-30.59864139664734,8.278221225054832,-42.75253488186948,16,42,0
34.22322632574872,38.92840472325334,33.25141942602235,24.820903151458577,34.924094685833126,27.703961111425215,32.461128084989134,36.8705063892205,96.1759682218033,98,4.069900146550363,-8.137471475543922,13.843567343987111,103.79248918900993,72.18037387113533,-160.95344025630172,44,22,0
34.78515510351256,33.59499855072265,34.899067086115046,22.614253631957695,33.26116135132244,41.57965169501349,35.162892659355855,32.7501001172828,98.28966622354281,101,-0.6543116951218285,2.987572586155483,10.568484375301475,-1.590528823109203,51.27230795273889,-13.753069685740634,38,65,0
33.40284726180684,50.68753155724508,33.60772365443697,39.195024812156355,34.51002185287348,54.94708456745355,35.93633387679718,50.73093655458073,91.32035503415605,64,-5.58404671103047,-0.8992157298276084,11.163690446898968,59.52306165193289,-127.30515967007257,50.930518753025204,52,98,0
33.71109253494345,35.373065886387266,34.71858913077228,28.730155514602565,35.7998447358009,51.453800576622086,32.357644009249036,36.70323103139714,99.17098033437115,70,-0.2912987022099698,0.16295665936270973,13.214512220413416,-26.526929941052686,49.45124762245452,-40.29635845385131,109,93,0
32.18778142859125,35.363624459649984,32.14692774970646,58.29081051933302,35.304822783175865,52.030787485195006,34.51911169198461,28.65296092146214,93.95911108645511,120,0.3260064932020513,-5.126302917538738,10.308958668412554,-0.2410082547071392,-6.968707468991159,75.63279199817062,12,92,0
35.57968576491136,54.40507265671695,33.82972839109483,35.64679064321519,39.965725941917064,102.03429482436557,32.17750665413295,54.08774133388031,86.30480139867115,97,2.6523025096775386,-2.852051374215981,7.277273605856436,-0.6622459640039484,55.58088246772317,-84.8661436667277,68,96,1
35.404827656195074,39.80586108055897,39.56378093654124,114.72643216206188,35.298723863700594,33.91236831608772,34.712064610236254,42.62927855983165,88.67928298383002,118,1.2168527794211363,2.1450210414034223,11.307249896561082,68.59567453739247,80.68166598228655,122.53510409927321,37,79,1
32.634420421172294,55.23483036795714,35.48737411098093,21.169891321382366,35.30326700225905,25.154794698937806,39.66854520511927,110.26543215139739,88.88032496046861,125,2.4532580876281496,-4.468179178947919,9.873926295285754,7.19649185014318,60.264341526211936,-108.01987295542601,87,54,1
32.51379487237276,31.333717930623266,32.07371087495287,37.28963135570049,35.36048601096488,35.686048457807864,32.71798929369533,50.14795336202077,87.6063021296135,127,3.220895249579316,-3.0795458982331807,10.19890902244063,-56.009665195133856,95.6037303139874,-121.85495238270198,81,69,1
35.96059349100259,47.042090287470174,33.78383322804129,45.902945736076305,34.37758343691418,35.34449041622487,32.26250457829605,52.86051789629764,97.2817846503564,117,2.034898233576123,-0.14408859214253006,13.695979202493007,8.614389578128408,66.72685748866425,-39.5762695134226,46,97,0
32.920214732125736,25.253405056375122,35.47221729012917,58.529466137605276,32.12520925499007,49.25080267894742,35.638098043791274,54.29440368369995,96.40141117657146,128,-0.13675804906649341,0.7300183479680755,9.07629182643101,28.164431721143742,-100.12315393523552,115.50116832586076,14,99,0
34.172931223159836,26.36982953117058,32.8148049971051,23.646579616247667,32.614632152644454,38.147745384211305,34.121417574913025,20.714475699132777,89.41251960015217,83,0.5895635091044104,2.127011272765537,9.53079291713832,115.20937723595782,-54.11138416474158,144.07523463286526,37,67,1
33.96637818696575,22.568357483005364,34.32788560765759,30.75973617740391,35.190236402548756,32.41447835694295,39.186635251639906,118.9879940748276,95.82831441890403,70,2.3574004759524967,1.2763726853548942,6.899071570612362,-3.8169084913583884,-0.28820312724547237,-92.66917513540342,85,39,1
33.38406627057936,51.032189431718244,35.76495001692955,22.89665088585366,34.13696882390578,55.301339432784,32.330034137761686,52.980561875873356,89.83142053329003,97,5.3930595805485675,1.9225285838010295,8.086463030651611,45.80662250849269,111.94843492688017,73.97069463302151,5,28,1
35.74484898497476,22.078851346058897,34.16518534120428,48.36242077803666,35.483876494984344,48.56347728529711,35.20691233227917,33.57800770171224,86.20172269577013,63,4.054435288420521,1.3924039806699113,8.060897265579118,-1.9283902522001068,-17.752996223484256,-97.1615164519416,81,31,1
32.98841293604059,26.381787204527534,35.487134266368805,28.76855949432177,35.90346102327653,33.47583167084427,32.7284716627548,51.58794028569916,92.47293574679708,129,-2.799640222936793,2.259977281131724,6.416518338496083,45.142191042138904,-40.180457295529905,16.92759763043146,62,98,0
33.030731554044856,38.504918269572656,35.473090021633524,49.08676279065232,34.970826084799924,37.01973337792302,33.383739970187854,34.84155051938411,85.60163787118724,108,7.780714511576585,1.2366552067318004,9.551447255582325,-29.853214577055766,120.77806387587435,131.24027143103504,35,25,1
34.620037355328435,59.685332653626894,33.13541811443458,34.366041186649255,33.535388607471184,38.63251228080994,35.34399225512484,29.431683758368393,91.07965274628616,101,0.9714003828178357,-0.8744699369804708,4.848526369886716,-4.0338281377190155,-12.538431857802069,84.99212079000961,119,21,0
32.38104603181851,46.084929821217514,33.24859222678579,35.96183784548444,35.43194501569082,20.36121616518201,34.35365053336242,43.948559204004304,88.55541785662504,90,0.23046567318076608,-3.848976672565709,12.78880045834142,-39.500526652905,-124.52655189278008,-34.249212877273,42,95,1
34.82710886754178,26.681676316037994,32.67047686515327,21.466857077341718,34.945608060262565,46.552181104872204,33.898523502999254,53.76681795876789,93.78031546595128,65,-0.7771264374621094,-0.5890495472549349,9.585196221757808,-2.977778920787327,58.210363490958386,4.155670864583954,28,20,0
32.48843965604011,38.08796113133741,35.73550007011162,32.64624419907002,34.02893923475357,21.662914362015684,32.593372803848354,59.46520491835388,85.07409971401614,109,0.20326071828648784,1.200343423944651,10.244095274479061,-133.94381764309043,34.229654175230884,-167.0311227680487,22,64,1
32.57416944815757,57.59279167707367,34.931595673365365,26.495275786492837,32.753396335062405,49.23317899483506,32.62465537916869,29.382451733393147,88.82959787092648,124,-0.09266290671474021,6.010221801546313,12.688896587342391,24.609660436084148,-35.913666208783674,5.399882870000705,71,65,1
35.67471118797402,44.02438170184944,35.76350142535226,53.0735553484751,34.66788606796363,43.08740946846993,33.39429466896788,26.371497809712206,89.77167330427179,92,3.0154277198340536,-0.7571401303933492,10.821800057299576,114.81452393520414,45.15223903146129,28.44405037394822,101,23,1
34.67037354225434,52.31383767765034,35.04914053910646,51.912545954345376,39.89062624498743,104.39327221994779,32.480836221482434,41.77956391843398,93.45158391022689,78,-2.9741770483689214,-6.460170340811144,7.883114756931494,-105.84718347259987,131.36121281090954,80.78536714741074,73,85,1
33.85397617520229,35.19143120716919,35.4533345982873,40.76327140544872,33.916727510518925,21.02568263225743,33.36499131050463,35.20782475143428,93.70258553840998,103,-7.24935529563747,-1.599311774593541,14.673146175800637,26.010691890541707,14.353345026501502,145.6624301372285,20,42,1
33.723448366152134,55.8685715936049,39.45761527755898,90.27106270882032,34.618772325725395,35.202980357488215,32.78861650629151,39.167329177743994,89.27309352942885,86,0.17338675675565784,2.3089732540368755,7.313215757402235,13.078198333396266,-57.349297628607296,124.69439280711862,76,23,1
35.29269606238264,40.89924162064473,32.49289061668866,54.37663173122357,35.19912438169609,27.38340518148132,40.88878062571274,99.34182586879699,97.08988824662737,60,1.4310111581852198,-6.830738094298823,10.542493390511634,180.0363814253016,106.0215240830665,33.7610528565575,14,29,1
32.69909377130951,34.430900764423995,35.623564419151045,50.79778801006716,34.22654823174687,30.225799912370892,33.20824200733918,49.27832270342538,95.07137004295922,77,-1.7032651895225812,1.2965779543962146,6.37362037011148,-20.025496938639506,40.22393847731233,-28.84113733791118,32,40,0
32.38285822208065,20.945543441853456,34.56788600177306,44.28376144355123,34.186789650856284,29.277883844639017,33.56362398362206,43.77905340744692,99.8167828032233,94,5.016837708260549,2.7687965466282236,4.195398800134566,-157.93099586687094,83.40870685091895,-41.58827132390031,67,61,0
35.622099169318695,50.904909097975306,33.059581788946936,45.811593501028675,34.38300291275583,36.047516561559306,33.467824316819204,33.74241899102816,91.63614904721004,119,0.7013577353722431,-4.667686938610882,10.792640696643371,66.68231692871397,-159.49885140571644,29.92452558780577,2,89,0
32.209355503146035,35.13905693943477,33.45177708738397,59.81921962817028,33.78540940479057,33.34278197888801,34.3219000268667,23.55069576431074,94.5244006838655,106,0.508082472108234,-4.241143490714941,9.4663218159539,-72.31261131718318,-58.84239540718133,98.887454016835,11,27,0
35.18179984315891,57.087112779178106,32.93856832742181,35.97263663237233,32.60966405332167,59.699340086335006,35.70800387169718,41.59828521122238,92.81436965908063,129,2.4398897297492312,-2.0589572269473475,10.694156630321528,80.15420391641557,-99.05302198444538,1.988187059571536,13,55,0
33.21251342378132,30.524502796433715,33.440545629886074,23.50570987055354,35.74783129212425,42.15208962849505,33.222097242632096,35.879260682971335,94.00891500040926,114,1.3470328902568076,-1.591522868814471,14.869071240076172,151.44291311293287,2.089794523178061,-197.48343327074465,48,61,0
34.158930475039774,45.11800211090544,34.69721522563619,41.299247702377045,34.885688269314926,25.65112197102023,32.847929963608955,52.74940016297081,85.3434073746418,61,2.1368144685176342,0.360676900302639,7.633456076219084,210.33701050402183,72.98996911702959,-127.81695358187271,64,99,1
35.05923920361198,26.993545090416504,34.01026430585377,35.946521110892526,32.585495968649,34.701376891661255,38.2398961830779,111.06894521886771,86.83052578186593,72,2.177300469489098,-1.3768706574737204,4.8307014044865495,100.51490738761514,91.51903353617305,-161.24795493304785,33,29,1
32.847021402661916,39.38406348075459,35.01701417737545,44.77991005630351,33.18942019294735,37.21348710035684,32.68265903419999,22.985192573483268,88.98081113782293,66,-1.1645304556236864,0.5112486671264631,10.281721943149595,0.24368161227315754,34.955053579707986,95.2517019829073,51,71,1
34.622894690246625,53.92063540997606,34.897269878706645,51.68374535042173,33.6191937163408,46.16303181487993,33.416944961779095,41.020184878745596,87.65330717715781,64,-0.08967142170689903,-0.5229411151042438,8.625305581010586,-1.21545030159915,69.04801809365048,-63.715214484766356,57,58,1
34.475792772030886,32.94001579645895,35.33721346381907,45.17195224042945,39.36313200367988,113.77428330958463,32.17053283714813,34.856342706005634,86.47123871176368,85,2.1970351632649354,-3.7148870651281385,11.128419143062747,96.47414460932703,-24.567590776888103,82.09234251174925,41,32,1
32.53258001671239,24.085981186301524,34.63476858482977,57.71324565653047,35.23553384654531,23.056674377522057,39.3844323938742,105.48805907233123,94.89030883308673,118,-4.528265740220288,-0.8271817574019775,9.428631236567242,78.09186864677672,-2.4092373680079677,20.7374414674608,7,96,1
32.15208739294982,49.84829029927354,34.636142136814726,52.0852223251035,32.42147013581123,21.422834681421932,34.03431715779031,35.503809259310785,99.87382613305411,111,2.040796137886441,3.4734445260720284,8.445771027198084,-34.88427901199037,22.60348208854345,-56.628214139454656,95,27,0
38.766240454055655,90.42853199679666,32.32868666990571,58.71440139380122,33.181779109909684,50.768925913525344,34.49865427541705,35.27758558611583,86.0388145942879,121,-0.9256488050213619,2.0608394779416663,9.580793094778782,-85.36132691343008,-2.9421044556358495,-81.2170722516172,31,35,1
35.24707915236055,46.25914429326011,32.5123829854648,33.53070023977993,35.712334561304196,28.984624473754078,33.48866809535005,37.28307531776784,94.19409373741789,81,0.9451214675448458,-0.49914998807497146,9.662357654057244,163.4387620281005,-96.99658230793821,90.83880130902162,38,31,0
35.67570613455822,30.08964080693446,40.25956200774021,90.773251932081,35.367994211560244,49.13962708646453,35.1057897859989,46.24647350724286,93.09334330743258,72,-0.28311525010614347,-0.2576797491533749,12.238068276931987,46.232841103320794,2.4383080212531856,-119.35489171770998,87,63,1
34.931206179065,41.68948821967393,34.36139076183509,40.3344218766512,33.190193805275285,42.600879714360644,34.75554120820036,54.93291663443231,96.41682305564737,67,-0.7514041169757315,-0.05887045743142374,12.285363547085321,-74.13704819937452,103.03859790415507,-33.82495688684347,106,29,0
34.96939220229004,52.604735379214716,34.45991296136453,47.515364395196606,33.501039617770665,41.54782669372156,34.09663668290465,53.92191164523088,97.49020704020565,73,2.480983167351953,2.3934080191482496,13.179100582986818,62.7226544372083,-8.484952723043094,97.75976967788017,82,77,0
33.4732381220274,37.9444252381817,38.50065535356461,87.25277119702021,34.372177336747136,35.661027927113174,33.6504873633945,47.824725859872274,90.81510392125591,76,-1.6555744376773402,7.674597857004757,8.107257204027835,14.764104255762957,123.36879620543004,160.48743105272985,3,43,1
34.70587174890545,52.19955998723079,33.07928288051286,53.001976407202484,33.99302272905381,23.082331165373247,32.23420371697592,33.36953274784243,95.61521402111373,90,0.24468910495309665,3.919672385293043,7.0864559330317025,-24.24743555157538,-70.211393580766,62.59947957604973,62,66,0
35.9933900455718,57.32453325374231,34.570260798140765,36.84992213176288,34.54470945883293,51.42606472320928,32.47334476369355,36.39619558785153,90.75749427899567,68,1.0685006316745276,0.14602451498047758,11.335213007237016,-68.42644115114068,134.95902904203132,133.91507344980164,69,70,0
35.76271698046136,30.37187035463095,33.71862725095574,54.909210019384076,35.367734267167236,27.444056713851094,35.21057323918284,38.327475469515704,87.00219958623916,63,0.2997166317072293,0.4378848291394505,8.407038966507601,-27.686753373792644,58.27759299783472,-13.950002429224838,88,55,1
32.05361050572866,31.30982758315048,32.17837963349184,21.451504904540087,33.10287941238221,31.024493547157817,35.14850641040642,58.993386111244476,91.43330318291558,129,-0.06410188304530848,-2.24163503744347,2.5272792191811764,70.72363170888397,58.94751176739467,-22.506204569457072,81,51,0
34.655158744702355,58.535777368542014,34.24067273384737,57.472898481323675,32.2090315171441,36.751732762966455,33.040631163848204,49.23283859922919,88.84795093666372,62,-2.51324394478128,1.832429501264325,5.990930038780679,-85.87741421915618,-48.5876479012364,130.34586692944208,70,52,1
34.09356364549747,24.5907548747687,35.44055877339774,48.91257212833935,32.270673447600004,48.313403889190745,34.17415286937059,23.26901382987113,92.27044430695071,64,-1.3451406571616467,6.030027867900005,15.1095872620309,-82.74982623388783,-56.86080828393428,5.901608630950891,39,57,1
35.225614468931354,38.369595103878325,32.20782631021707,51.451127975361324,32.8054551285439,30.34483339552155,32.65882541372918,33.2086025948599,92.79078789255907,73,-0.8754338067466323,-4.689572426089971,12.449329331441477,-6.226975761024162,-14.438393087250052,255.44860542758886,5,58,0
34.62712041889718,52.88412642400902,33.52168003003025,51.0244740370131,35.85790661560325,28.150658365107564,34.093318524778965,31.485518323383022,93.66390048821737,114,-3.4252922775474004,1.6067323406652871,9.946006210649152,76.54855034204593,161.58703133234042,-146.43129055273184,1,26,0
